dataset,model,miss_cost,fp_cost,explain_cost,missed,false_alarms,detected,total_cost
cmapss_fd003,lite_mc,1000,1.0,0.0,0,3,20,3.0
cmapss_fd003,lite_mc,1000,1.0,0.25,0,3,20,8.75
cmapss_fd003,lite_mc,1000,1.0,0.5,0,3,20,14.5
cmapss_fd003,lite_mc,1000,1.0,1.0,0,3,20,26.0
cmapss_fd003,lite_mc,1000,1.0,2.0,0,3,20,49.0
cmapss_fd003,lite_mc,1000,1.0,5.0,0,3,20,118.0
cmapss_fd003,lite_no_attn_mc,1000,1.0,0.0,0,2,20,2.0
cmapss_fd003,lite_no_attn_mc,1000,1.0,0.25,0,2,20,2.0
cmapss_fd003,lite_no_attn_mc,1000,1.0,0.5,0,2,20,2.0
cmapss_fd003,lite_no_attn_mc,1000,1.0,1.0,0,2,20,2.0
cmapss_fd003,lite_no_attn_mc,1000,1.0,2.0,0,2,20,2.0
cmapss_fd003,lite_no_attn_mc,1000,1.0,5.0,0,2,20,2.0
cmapss_fd003,lite_no_mc,1000,1.0,0.0,0,5,20,5.0
cmapss_fd003,lite_no_mc,1000,1.0,0.25,0,5,20,11.25
cmapss_fd003,lite_no_mc,1000,1.0,0.5,0,5,20,17.5
cmapss_fd003,lite_no_mc,1000,1.0,1.0,0,5,20,30.0
cmapss_fd003,lite_no_mc,1000,1.0,2.0,0,5,20,55.0
cmapss_fd003,lite_no_mc,1000,1.0,5.0,0,5,20,130.0
cmapss_fd003,matched_tcn,1000,2.0,0.0,0,2,20,4.0
cmapss_fd003,matched_tcn,1000,2.0,0.25,0,2,20,4.0
cmapss_fd003,matched_tcn,1000,2.0,0.5,0,2,20,4.0
cmapss_fd003,matched_tcn,1000,2.0,1.0,0,2,20,4.0
cmapss_fd003,matched_tcn,1000,2.0,2.0,0,2,20,4.0
cmapss_fd003,matched_tcn,1000,2.0,5.0,0,2,20,4.0
cmapss_fd003,full_mc,1000,2.0,0.0,0,5,20,10.0
cmapss_fd003,full_mc,1000,2.0,0.25,0,5,20,16.25
cmapss_fd003,full_mc,1000,2.0,0.5,0,5,20,22.5
cmapss_fd003,full_mc,1000,2.0,1.0,0,5,20,35.0
cmapss_fd003,full_mc,1000,2.0,2.0,0,5,20,60.0
cmapss_fd003,full_mc,1000,2.0,5.0,0,5,20,135.0
cmapss_fd003,lite_mc,1000,2.0,0.0,0,3,20,6.0
cmapss_fd003,lite_mc,1000,2.0,0.25,0,3,20,11.75
cmapss_fd003,lite_mc,1000,2.0,0.5,0,3,20,17.5
cmapss_fd003,lite_mc,1000,2.0,1.0,0,3,20,29.0
cmapss_fd003,lite_mc,1000,2.0,2.0,0,3,20,52.0
cmapss_fd003,lite_mc,1000,2.0,5.0,0,3,20,121.0
cmapss_fd003,lite_no_attn_mc,1000,2.0,0.0,0,2,20,4.0
cmapss_fd003,lite_no_attn_mc,1000,2.0,0.25,0,2,20,4.0
cmapss_fd003,lite_no_attn_mc,1000,2.0,0.5,0,2,20,4.0
cmapss_fd003,lite_no_attn_mc,1000,2.0,1.0,0,2,20,4.0
cmapss_fd003,lite_no_attn_mc,1000,2.0,2.0,0,2,20,4.0
cmapss_fd003,lite_no_attn_mc,1000,2.0,5.0,0,2,20,4.0
cmapss_fd003,lite_no_mc,1000,2.0,0.0,0,5,20,10.0
cmapss_fd003,lite_no_mc,1000,2.0,0.25,0,5,20,16.25
cmapss_fd003,lite_no_mc,1000,2.0,0.5,0,5,20,22.5
cmapss_fd003,lite_no_mc,1000,2.0,1.0,0,5,20,35.0
cmapss_fd003,lite_no_mc,1000,2.0,2.0,0,5,20,60.0
cmapss_fd003,lite_no_mc,1000,2.0,5.0,0,5,20,135.0
cmapss_fd003,matched_tcn,1000,5.0,0.0,0,2,20,10.0
cmapss_fd003,matched_tcn,1000,5.0,0.25,0,2,20,10.0
cmapss_fd003,matched_tcn,1000,5.0,0.5,0,2,20,10.0
cmapss_fd003,matched_tcn,1000,5.0,1.0,0,2,20,10.0
cmapss_fd003,matched_tcn,1000,5.0,2.0,0,2,20,10.0
cmapss_fd003,matched_tcn,1000,5.0,5.0,0,2,20,10.0
cmapss_fd003,full_mc,1000,5.0,0.0,0,5,20,25.0
cmapss_fd003,full_mc,1000,5.0,0.25,0,5,20,31.25
cmapss_fd003,full_mc,1000,5.0,0.5,0,5,20,37.5
cmapss_fd003,full_mc,1000,5.0,1.0,0,5,20,50.0
cmapss_fd003,full_mc,1000,5.0,2.0,0,5,20,75.0
cmapss_fd003,full_mc,1000,5.0,5.0,0,5,20,150.0
cmapss_fd003,lite_mc,1000,5.0,0.0,0,3,20,15.0
cmapss_fd003,lite_mc,1000,5.0,0.25,0,3,20,20.75
cmapss_fd003,lite_mc,1000,5.0,0.5,0,3,20,26.5
cmapss_fd003,lite_mc,1000,5.0,1.0,0,3,20,38.0
cmapss_fd003,lite_mc,1000,5.0,2.0,0,3,20,61.0
cmapss_fd003,lite_mc,1000,5.0,5.0,0,3,20,130.0
cmapss_fd003,lite_no_attn_mc,1000,5.0,0.0,0,2,20,10.0
cmapss_fd003,lite_no_attn_mc,1000,5.0,0.25,0,2,20,10.0
cmapss_fd003,lite_no_attn_mc,1000,5.0,0.5,0,2,20,10.0
cmapss_fd003,lite_no_attn_mc,1000,5.0,1.0,0,2,20,10.0
cmapss_fd003,lite_no_attn_mc,1000,5.0,2.0,0,2,20,10.0
cmapss_fd003,lite_no_attn_mc,1000,5.0,5.0,0,2,20,10.0
cmapss_fd003,lite_no_mc,1000,5.0,0.0,0,5,20,25.0
cmapss_fd003,lite_no_mc,1000,5.0,0.25,0,5,20,31.25
cmapss_fd003,lite_no_mc,1000,5.0,0.5,0,5,20,37.5
cmapss_fd003,lite_no_mc,1000,5.0,1.0,0,5,20,50.0
cmapss_fd003,lite_no_mc,1000,5.0,2.0,0,5,20,75.0
cmapss_fd003,lite_no_mc,1000,5.0,5.0,0,5,20,150.0
xjtu,matched_tcn,10,0.5,0.0,0,0,4,0.0
xjtu,matched_tcn,10,0.5,0.25,0,0,4,0.0
xjtu,matched_tcn,10,0.5,0.5,0,0,4,0.0
xjtu,matched_tcn,10,0.5,1.0,0,0,4,0.0
xjtu,matched_tcn,10,0.5,2.0,0,0,4,0.0
xjtu,matched_tcn,10,0.5,5.0,0,0,4,0.0
xjtu,full_mc,10,0.5,0.0,0,0,4,0.0
xjtu,full_mc,10,0.5,0.25,0,0,4,1.0
xjtu,full_mc,10,0.5,0.5,0,0,4,2.0
xjtu,full_mc,10,0.5,1.0,0,0,4,4.0
xjtu,full_mc,10,0.5,2.0,0,0,4,8.0
xjtu,full_mc,10,0.5,5.0,0,0,4,20.0
xjtu,lite_mc,10,0.5,0.0,0,0,4,0.0
xjtu,lite_mc,10,0.5,0.25,0,0,4,1.0
xjtu,lite_mc,10,0.5,0.5,0,0,4,2.0
xjtu,lite_mc,10,0.5,1.0,0,0,4,4.0
xjtu,lite_mc,10,0.5,2.0,0,0,4,8.0
xjtu,lite_mc,10,0.5,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,10,0.5,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,0.5,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,10,0.5,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,10,0.5,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,0.5,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,0.5,5.0,0,0,4,0.0
xjtu,lite_no_mc,10,0.5,0.0,0,0,4,0.0
xjtu,lite_no_mc,10,0.5,0.25,0,0,4,1.0
xjtu,lite_no_mc,10,0.5,0.5,0,0,4,2.0
xjtu,lite_no_mc,10,0.5,1.0,0,0,4,4.0
xjtu,lite_no_mc,10,0.5,2.0,0,0,4,8.0
xjtu,lite_no_mc,10,0.5,5.0,0,0,4,20.0
xjtu,matched_tcn,10,1.0,0.0,0,0,4,0.0
xjtu,matched_tcn,10,1.0,0.25,0,0,4,0.0
xjtu,matched_tcn,10,1.0,0.5,0,0,4,0.0
xjtu,matched_tcn,10,1.0,1.0,0,0,4,0.0
xjtu,matched_tcn,10,1.0,2.0,0,0,4,0.0
xjtu,matched_tcn,10,1.0,5.0,0,0,4,0.0
xjtu,full_mc,10,1.0,0.0,0,0,4,0.0
xjtu,full_mc,10,1.0,0.25,0,0,4,1.0
xjtu,full_mc,10,1.0,0.5,0,0,4,2.0
xjtu,full_mc,10,1.0,1.0,0,0,4,4.0
xjtu,full_mc,10,1.0,2.0,0,0,4,8.0
xjtu,full_mc,10,1.0,5.0,0,0,4,20.0
xjtu,lite_mc,10,1.0,0.0,0,0,4,0.0
xjtu,lite_mc,10,1.0,0.25,0,0,4,1.0
xjtu,lite_mc,10,1.0,0.5,0,0,4,2.0
xjtu,lite_mc,10,1.0,1.0,0,0,4,4.0
xjtu,lite_mc,10,1.0,2.0,0,0,4,8.0
xjtu,lite_mc,10,1.0,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,10,1.0,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,1.0,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,10,1.0,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,10,1.0,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,1.0,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,1.0,5.0,0,0,4,0.0
xjtu,lite_no_mc,10,1.0,0.0,0,0,4,0.0
xjtu,lite_no_mc,10,1.0,0.25,0,0,4,1.0
xjtu,lite_no_mc,10,1.0,0.5,0,0,4,2.0
xjtu,lite_no_mc,10,1.0,1.0,0,0,4,4.0
xjtu,lite_no_mc,10,1.0,2.0,0,0,4,8.0
xjtu,lite_no_mc,10,1.0,5.0,0,0,4,20.0
xjtu,matched_tcn,10,2.0,0.0,0,0,4,0.0
xjtu,matched_tcn,10,2.0,0.25,0,0,4,0.0
xjtu,matched_tcn,10,2.0,0.5,0,0,4,0.0
xjtu,matched_tcn,10,2.0,1.0,0,0,4,0.0
xjtu,matched_tcn,10,2.0,2.0,0,0,4,0.0
xjtu,matched_tcn,10,2.0,5.0,0,0,4,0.0
xjtu,full_mc,10,2.0,0.0,0,0,4,0.0
xjtu,full_mc,10,2.0,0.25,0,0,4,1.0
xjtu,full_mc,10,2.0,0.5,0,0,4,2.0
xjtu,full_mc,10,2.0,1.0,0,0,4,4.0
xjtu,full_mc,10,2.0,2.0,0,0,4,8.0
xjtu,full_mc,10,2.0,5.0,0,0,4,20.0
xjtu,lite_mc,10,2.0,0.0,0,0,4,0.0
xjtu,lite_mc,10,2.0,0.25,0,0,4,1.0
xjtu,lite_mc,10,2.0,0.5,0,0,4,2.0
xjtu,lite_mc,10,2.0,1.0,0,0,4,4.0
xjtu,lite_mc,10,2.0,2.0,0,0,4,8.0
xjtu,lite_mc,10,2.0,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,10,2.0,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,2.0,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,10,2.0,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,10,2.0,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,2.0,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,2.0,5.0,0,0,4,0.0
xjtu,lite_no_mc,10,2.0,0.0,0,0,4,0.0
xjtu,lite_no_mc,10,2.0,0.25,0,0,4,1.0
xjtu,lite_no_mc,10,2.0,0.5,0,0,4,2.0
xjtu,lite_no_mc,10,2.0,1.0,0,0,4,4.0
xjtu,lite_no_mc,10,2.0,2.0,0,0,4,8.0
xjtu,lite_no_mc,10,2.0,5.0,0,0,4,20.0
xjtu,matched_tcn,10,5.0,0.0,0,0,4,0.0
xjtu,matched_tcn,10,5.0,0.25,0,0,4,0.0
xjtu,matched_tcn,10,5.0,0.5,0,0,4,0.0
xjtu,matched_tcn,10,5.0,1.0,0,0,4,0.0
xjtu,matched_tcn,10,5.0,2.0,0,0,4,0.0
xjtu,matched_tcn,10,5.0,5.0,0,0,4,0.0
xjtu,full_mc,10,5.0,0.0,0,0,4,0.0
xjtu,full_mc,10,5.0,0.25,0,0,4,1.0
xjtu,full_mc,10,5.0,0.5,0,0,4,2.0
xjtu,full_mc,10,5.0,1.0,0,0,4,4.0
xjtu,full_mc,10,5.0,2.0,0,0,4,8.0
xjtu,full_mc,10,5.0,5.0,0,0,4,20.0
xjtu,lite_mc,10,5.0,0.0,0,0,4,0.0
xjtu,lite_mc,10,5.0,0.25,0,0,4,1.0
xjtu,lite_mc,10,5.0,0.5,0,0,4,2.0
xjtu,lite_mc,10,5.0,1.0,0,0,4,4.0
xjtu,lite_mc,10,5.0,2.0,0,0,4,8.0
xjtu,lite_mc,10,5.0,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,10,5.0,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,5.0,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,10,5.0,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,10,5.0,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,5.0,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,10,5.0,5.0,0,0,4,0.0
xjtu,lite_no_mc,10,5.0,0.0,0,0,4,0.0
xjtu,lite_no_mc,10,5.0,0.25,0,0,4,1.0
xjtu,lite_no_mc,10,5.0,0.5,0,0,4,2.0
xjtu,lite_no_mc,10,5.0,1.0,0,0,4,4.0
xjtu,lite_no_mc,10,5.0,2.0,0,0,4,8.0
xjtu,lite_no_mc,10,5.0,5.0,0,0,4,20.0
xjtu,matched_tcn,50,0.5,0.0,0,0,4,0.0
xjtu,matched_tcn,50,0.5,0.25,0,0,4,0.0
xjtu,matched_tcn,50,0.5,0.5,0,0,4,0.0
xjtu,matched_tcn,50,0.5,1.0,0,0,4,0.0
xjtu,matched_tcn,50,0.5,2.0,0,0,4,0.0
xjtu,matched_tcn,50,0.5,5.0,0,0,4,0.0
xjtu,full_mc,50,0.5,0.0,0,0,4,0.0
xjtu,full_mc,50,0.5,0.25,0,0,4,1.0
xjtu,full_mc,50,0.5,0.5,0,0,4,2.0
xjtu,full_mc,50,0.5,1.0,0,0,4,4.0
xjtu,full_mc,50,0.5,2.0,0,0,4,8.0
xjtu,full_mc,50,0.5,5.0,0,0,4,20.0
xjtu,lite_mc,50,0.5,0.0,0,0,4,0.0
xjtu,lite_mc,50,0.5,0.25,0,0,4,1.0
xjtu,lite_mc,50,0.5,0.5,0,0,4,2.0
xjtu,lite_mc,50,0.5,1.0,0,0,4,4.0
xjtu,lite_mc,50,0.5,2.0,0,0,4,8.0
xjtu,lite_mc,50,0.5,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,50,0.5,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,0.5,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,50,0.5,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,50,0.5,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,0.5,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,0.5,5.0,0,0,4,0.0
xjtu,lite_no_mc,50,0.5,0.0,0,0,4,0.0
xjtu,lite_no_mc,50,0.5,0.25,0,0,4,1.0
xjtu,lite_no_mc,50,0.5,0.5,0,0,4,2.0
xjtu,lite_no_mc,50,0.5,1.0,0,0,4,4.0
xjtu,lite_no_mc,50,0.5,2.0,0,0,4,8.0
xjtu,lite_no_mc,50,0.5,5.0,0,0,4,20.0
xjtu,matched_tcn,50,1.0,0.0,0,0,4,0.0
xjtu,matched_tcn,50,1.0,0.25,0,0,4,0.0
xjtu,matched_tcn,50,1.0,0.5,0,0,4,0.0
xjtu,matched_tcn,50,1.0,1.0,0,0,4,0.0
xjtu,matched_tcn,50,1.0,2.0,0,0,4,0.0
xjtu,matched_tcn,50,1.0,5.0,0,0,4,0.0
xjtu,full_mc,50,1.0,0.0,0,0,4,0.0
xjtu,full_mc,50,1.0,0.25,0,0,4,1.0
xjtu,full_mc,50,1.0,0.5,0,0,4,2.0
xjtu,full_mc,50,1.0,1.0,0,0,4,4.0
xjtu,full_mc,50,1.0,2.0,0,0,4,8.0
xjtu,full_mc,50,1.0,5.0,0,0,4,20.0
xjtu,lite_mc,50,1.0,0.0,0,0,4,0.0
xjtu,lite_mc,50,1.0,0.25,0,0,4,1.0
xjtu,lite_mc,50,1.0,0.5,0,0,4,2.0
xjtu,lite_mc,50,1.0,1.0,0,0,4,4.0
xjtu,lite_mc,50,1.0,2.0,0,0,4,8.0
xjtu,lite_mc,50,1.0,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,50,1.0,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,1.0,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,50,1.0,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,50,1.0,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,1.0,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,1.0,5.0,0,0,4,0.0
xjtu,lite_no_mc,50,1.0,0.0,0,0,4,0.0
xjtu,lite_no_mc,50,1.0,0.25,0,0,4,1.0
xjtu,lite_no_mc,50,1.0,0.5,0,0,4,2.0
xjtu,lite_no_mc,50,1.0,1.0,0,0,4,4.0
xjtu,lite_no_mc,50,1.0,2.0,0,0,4,8.0
xjtu,lite_no_mc,50,1.0,5.0,0,0,4,20.0
xjtu,matched_tcn,50,2.0,0.0,0,0,4,0.0
xjtu,matched_tcn,50,2.0,0.25,0,0,4,0.0
xjtu,matched_tcn,50,2.0,0.5,0,0,4,0.0
xjtu,matched_tcn,50,2.0,1.0,0,0,4,0.0
xjtu,matched_tcn,50,2.0,2.0,0,0,4,0.0
xjtu,matched_tcn,50,2.0,5.0,0,0,4,0.0
xjtu,full_mc,50,2.0,0.0,0,0,4,0.0
xjtu,full_mc,50,2.0,0.25,0,0,4,1.0
xjtu,full_mc,50,2.0,0.5,0,0,4,2.0
xjtu,full_mc,50,2.0,1.0,0,0,4,4.0
xjtu,full_mc,50,2.0,2.0,0,0,4,8.0
xjtu,full_mc,50,2.0,5.0,0,0,4,20.0
xjtu,lite_mc,50,2.0,0.0,0,0,4,0.0
xjtu,lite_mc,50,2.0,0.25,0,0,4,1.0
xjtu,lite_mc,50,2.0,0.5,0,0,4,2.0
xjtu,lite_mc,50,2.0,1.0,0,0,4,4.0
xjtu,lite_mc,50,2.0,2.0,0,0,4,8.0
xjtu,lite_mc,50,2.0,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,50,2.0,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,2.0,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,50,2.0,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,50,2.0,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,2.0,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,2.0,5.0,0,0,4,0.0
xjtu,lite_no_mc,50,2.0,0.0,0,0,4,0.0
xjtu,lite_no_mc,50,2.0,0.25,0,0,4,1.0
xjtu,lite_no_mc,50,2.0,0.5,0,0,4,2.0
xjtu,lite_no_mc,50,2.0,1.0,0,0,4,4.0
xjtu,lite_no_mc,50,2.0,2.0,0,0,4,8.0
xjtu,lite_no_mc,50,2.0,5.0,0,0,4,20.0
xjtu,matched_tcn,50,5.0,0.0,0,0,4,0.0
xjtu,matched_tcn,50,5.0,0.25,0,0,4,0.0
xjtu,matched_tcn,50,5.0,0.5,0,0,4,0.0
xjtu,matched_tcn,50,5.0,1.0,0,0,4,0.0
xjtu,matched_tcn,50,5.0,2.0,0,0,4,0.0
xjtu,matched_tcn,50,5.0,5.0,0,0,4,0.0
xjtu,full_mc,50,5.0,0.0,0,0,4,0.0
xjtu,full_mc,50,5.0,0.25,0,0,4,1.0
xjtu,full_mc,50,5.0,0.5,0,0,4,2.0
xjtu,full_mc,50,5.0,1.0,0,0,4,4.0
xjtu,full_mc,50,5.0,2.0,0,0,4,8.0
xjtu,full_mc,50,5.0,5.0,0,0,4,20.0
xjtu,lite_mc,50,5.0,0.0,0,0,4,0.0
xjtu,lite_mc,50,5.0,0.25,0,0,4,1.0
xjtu,lite_mc,50,5.0,0.5,0,0,4,2.0
xjtu,lite_mc,50,5.0,1.0,0,0,4,4.0
xjtu,lite_mc,50,5.0,2.0,0,0,4,8.0
xjtu,lite_mc,50,5.0,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,50,5.0,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,5.0,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,50,5.0,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,50,5.0,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,5.0,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,50,5.0,5.0,0,0,4,0.0
xjtu,lite_no_mc,50,5.0,0.0,0,0,4,0.0
xjtu,lite_no_mc,50,5.0,0.25,0,0,4,1.0
xjtu,lite_no_mc,50,5.0,0.5,0,0,4,2.0
xjtu,lite_no_mc,50,5.0,1.0,0,0,4,4.0
xjtu,lite_no_mc,50,5.0,2.0,0,0,4,8.0
xjtu,lite_no_mc,50,5.0,5.0,0,0,4,20.0
xjtu,matched_tcn,100,0.5,0.0,0,0,4,0.0
xjtu,matched_tcn,100,0.5,0.25,0,0,4,0.0
xjtu,matched_tcn,100,0.5,0.5,0,0,4,0.0
xjtu,matched_tcn,100,0.5,1.0,0,0,4,0.0
xjtu,matched_tcn,100,0.5,2.0,0,0,4,0.0
xjtu,matched_tcn,100,0.5,5.0,0,0,4,0.0
xjtu,full_mc,100,0.5,0.0,0,0,4,0.0
xjtu,full_mc,100,0.5,0.25,0,0,4,1.0
xjtu,full_mc,100,0.5,0.5,0,0,4,2.0
xjtu,full_mc,100,0.5,1.0,0,0,4,4.0
xjtu,full_mc,100,0.5,2.0,0,0,4,8.0
xjtu,full_mc,100,0.5,5.0,0,0,4,20.0
xjtu,lite_mc,100,0.5,0.0,0,0,4,0.0
xjtu,lite_mc,100,0.5,0.25,0,0,4,1.0
xjtu,lite_mc,100,0.5,0.5,0,0,4,2.0
xjtu,lite_mc,100,0.5,1.0,0,0,4,4.0
xjtu,lite_mc,100,0.5,2.0,0,0,4,8.0
xjtu,lite_mc,100,0.5,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,100,0.5,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,0.5,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,100,0.5,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,100,0.5,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,0.5,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,0.5,5.0,0,0,4,0.0
xjtu,lite_no_mc,100,0.5,0.0,0,0,4,0.0
xjtu,lite_no_mc,100,0.5,0.25,0,0,4,1.0
xjtu,lite_no_mc,100,0.5,0.5,0,0,4,2.0
xjtu,lite_no_mc,100,0.5,1.0,0,0,4,4.0
xjtu,lite_no_mc,100,0.5,2.0,0,0,4,8.0
xjtu,lite_no_mc,100,0.5,5.0,0,0,4,20.0
xjtu,matched_tcn,100,1.0,0.0,0,0,4,0.0
xjtu,matched_tcn,100,1.0,0.25,0,0,4,0.0
xjtu,matched_tcn,100,1.0,0.5,0,0,4,0.0
xjtu,matched_tcn,100,1.0,1.0,0,0,4,0.0
xjtu,matched_tcn,100,1.0,2.0,0,0,4,0.0
xjtu,matched_tcn,100,1.0,5.0,0,0,4,0.0
xjtu,full_mc,100,1.0,0.0,0,0,4,0.0
xjtu,full_mc,100,1.0,0.25,0,0,4,1.0
xjtu,full_mc,100,1.0,0.5,0,0,4,2.0
xjtu,full_mc,100,1.0,1.0,0,0,4,4.0
xjtu,full_mc,100,1.0,2.0,0,0,4,8.0
xjtu,full_mc,100,1.0,5.0,0,0,4,20.0
xjtu,lite_mc,100,1.0,0.0,0,0,4,0.0
xjtu,lite_mc,100,1.0,0.25,0,0,4,1.0
xjtu,lite_mc,100,1.0,0.5,0,0,4,2.0
xjtu,lite_mc,100,1.0,1.0,0,0,4,4.0
xjtu,lite_mc,100,1.0,2.0,0,0,4,8.0
xjtu,lite_mc,100,1.0,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,100,1.0,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,1.0,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,100,1.0,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,100,1.0,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,1.0,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,1.0,5.0,0,0,4,0.0
xjtu,lite_no_mc,100,1.0,0.0,0,0,4,0.0
xjtu,lite_no_mc,100,1.0,0.25,0,0,4,1.0
xjtu,lite_no_mc,100,1.0,0.5,0,0,4,2.0
xjtu,lite_no_mc,100,1.0,1.0,0,0,4,4.0
xjtu,lite_no_mc,100,1.0,2.0,0,0,4,8.0
xjtu,lite_no_mc,100,1.0,5.0,0,0,4,20.0
xjtu,matched_tcn,100,2.0,0.0,0,0,4,0.0
xjtu,matched_tcn,100,2.0,0.25,0,0,4,0.0
xjtu,matched_tcn,100,2.0,0.5,0,0,4,0.0
xjtu,matched_tcn,100,2.0,1.0,0,0,4,0.0
xjtu,matched_tcn,100,2.0,2.0,0,0,4,0.0
xjtu,matched_tcn,100,2.0,5.0,0,0,4,0.0
xjtu,full_mc,100,2.0,0.0,0,0,4,0.0
xjtu,full_mc,100,2.0,0.25,0,0,4,1.0
xjtu,full_mc,100,2.0,0.5,0,0,4,2.0
xjtu,full_mc,100,2.0,1.0,0,0,4,4.0
xjtu,full_mc,100,2.0,2.0,0,0,4,8.0
xjtu,full_mc,100,2.0,5.0,0,0,4,20.0
xjtu,lite_mc,100,2.0,0.0,0,0,4,0.0
xjtu,lite_mc,100,2.0,0.25,0,0,4,1.0
xjtu,lite_mc,100,2.0,0.5,0,0,4,2.0
xjtu,lite_mc,100,2.0,1.0,0,0,4,4.0
xjtu,lite_mc,100,2.0,2.0,0,0,4,8.0
xjtu,lite_mc,100,2.0,5.0,0,0,4,20.0
xjtu,lite_no_attn_mc,100,2.0,0.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,2.0,0.25,0,0,4,0.0
xjtu,lite_no_attn_mc,100,2.0,0.5,0,0,4,0.0
xjtu,lite_no_attn_mc,100,2.0,1.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,2.0,2.0,0,0,4,0.0
xjtu,lite_no_attn_mc,100,2.0,5.0,0,0,4,0.0
xjtu,lite_no_mc,100,2.0,0.0,0,0,4,0.0
xjtu,lite_no_mc,100,2.0,0.25,0,0,4,1.0
xjtu,lite_no_mc,100,2.0,0.5,0,0,4,2.0
xjtu,lite_no_mc,100,2.0,1.0,0,0,4,4.0
xjtu,lite_no_mc,100,2.0,2.0,0,0,4,8.0
xjtu,lite_no_mc,100,2.0,5.0,0,0,4,20.0
xjtu,matched_tcn,100,5.0,0.0,0,0,4,0.0
xjtu,matched_tcn,100,5.0,0.25,0,0,4,0.0
xjtu,matched_tcn,100,5.0,0.5,0,0,4,0.0
xjtu,matched_tcn,100,5.0,1.0,0,0,4,0.0
xjtu,matched_tcn,100,5.0,2.0,0,0,4,0.0
xjtu,matched_tcn,100,5.0,5.0,0,0,4,0.0
xjtu,full_mc,100,5.0,0.0,0,0,4,0.0
xjtu,full_mc,100,5.0,0.25,0,0,4,1.0
xjtu,full_mc,100,5.0,0.5,0,0,4,2.0
xjtu,full_mc,100,5.0,1.0,0,0,4,4.0
